# 1: navigating to random spots in the map after fixing issues with random pose choosing and awaiting readouts from inertial sensors; this data exhibits problems with the actions being clipped, however, and the actions don't seem to be very diverse towards the end of the training. When viewing, the quadcopter doesn't take any constructive actions, that is, actions that make it go somewhere, even though the reward metric shows some level of convergence.
episode episodic_reward average_reward world_file timestamp
50 -240826.47624124697 -225505.47198097158 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T01:43:44.166595
51 -121367.49060871589 -228477.65309622063 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T01:46:58.426136
52 -44258.428986539184 -229524.4958460681 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T01:52:51.985284
53 -51779.20487789775 -230643.82075680397 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T01:57:33.937024
54 -281249.2656109084 -237197.48135484586 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T02:02:12.629376
55 -30279.16628601798 -237733.4995110231 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T02:03:43.603450
56 -1714212.2680457858 -279997.18863856205 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T02:07:11.541953
57 -24379.663106052285 -280224.86009727995 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T02:09:05.701613
58 -10467.620869378432 -276420.1110703337 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T02:12:15.073253
59 -15062.207299738508 -276521.82190056966 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T02:14:44.355488
60 -22377.18687787215 -262911.97542112134 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T02:16:41.319218
61 -300107.12449121487 -266685.75677836296 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T02:20:59.065917
62 -256693.73400228305 -272471.74261322385 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T02:23:31.978362
63 -6086.385629540781 -246735.28605041635 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T02:28:45.337741
64 -22202.4765930441 -243705.9236355002 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T02:33:54.395033
65 -32813.00555978034 -230435.00326481072 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T02:36:15.016541
66 -92834.89249501887 -232654.3970724464 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T02:42:00.535796
67 -18084.373232139726 -218392.05630622944 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T02:47:30.343925
68 -56751.44676137784 -213292.68818581183 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T02:51:48.702719
69 -93571.86768202213 -190377.66730718923 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T02:54:26.527572
70 -34925.40265290794 -188873.40090441873 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T02:57:11.304493
71 -218952.66314839417 -193472.2453275683 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T02:59:54.993051
72 -44391.02984741064 -180824.89276949913 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T03:02:36.103639
73 -304184.10349483497 -178446.08565310133 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T03:05:30.840258
74 -29093.80319597237 -175386.0019923578 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T03:07:14.025605
75 -15043.285219965823 -169122.87185482384 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T03:08:54.521134
76 -15192.569830684153 -151646.22918460605 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T03:11:43.765714
77 -15197.054135569948 -149851.80823400506 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T03:15:20.935479
78 -2047.2455589181204 -144482.91177409055 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T03:16:44.063587
79 -2045.091685723751 -140080.0063311855 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T03:20:41.092940
80 -3024.3621795746485 -134566.8668196918 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T03:24:28.028068
81 -15187.80809482345 -132833.03140707663 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T03:28:18.912441
82 -15202.123556185095 -127526.05776970922 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T03:32:40.402216
83 -23295.308734301077 -127366.74906775301 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T03:38:38.761903
84 -21362.427340372233 -127083.05447182101 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T03:44:32.191311
85 -15228.373853673857 -112755.71568140748 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T03:48:33.775788
86 -21325.04093032471 -109739.45317253878 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T03:53:57.553600
87 -3051.5741096076117 -108360.57949610901 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T03:55:27.062962
88 -16083.493740737798 -107418.19367960193 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T04:02:03.538243
89 -22228.902372878336 -106811.64872348591 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T04:04:14.012002
90 -15115.984847959426 -101168.88643865372 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T04:06:02.858055
91 -2044.7085618465317 -98185.81688748198 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T04:07:44.831325
92 -22253.452904437087 -97635.69248542942 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T04:14:14.187349
93 -22255.61069344944 -96897.60263081822 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T04:21:27.087400
94 -15138.985176489423 -90244.84561995775 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T04:25:32.949209
95 -22272.625931473332 -90044.68211109412 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T04:28:44.353533
96 -2047.9708556498738 -47240.57468134073 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T04:31:03.180588
97 -22544.15089232754 -47194.6868759976 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T04:37:36.050975
98 -22273.07108555374 -47489.82313140199 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T04:43:06.252707
99 -2040.6605137794961 -47164.28446175301 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-21T04:45:02.290808
100 -2044.7247168391268 -2044.7247168391268 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T04:52:00.942268
101 -2054.8382939385615 -2049.7815053888444 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T04:59:25.256510
102 -24868.51100858921 -9656.0246731223 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T05:01:24.057136
103 -31278.51740796795 -15061.647856833712 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T05:02:54.027689
104 -40643.49991136905 -20178.01826774078 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T05:05:42.082568
105 -24600.832388484014 -20915.153954531317 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T05:12:45.057988
106 -40676.788817210065 -23738.24464919971 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T05:14:51.655466
107 -2016.0897838063242 -21022.975291025537 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T05:18:34.398117
108 -40612.8634495169 -23199.629530857914 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T05:27:05.213773
109 -31430.409591310472 -24022.70753690317 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/3-rectangles-walls.world 2024-03-21T05:34:43.502557
