# 5: trying to hover at (0, 0, 1) 100 episodees per world, limited to four moves each episode. collision detection exists. Took so long.
episode episodic_reward average_reward world_file timestamp
80 -3249.32501757434 -4399.30570591918 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-16T05:35:20.781191
81 -4224.1379834794225 -4398.8591971498145 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-16T05:37:57.741019
82 -3231.035960968572 -4373.466153114091 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-16T05:38:55.098546
83 -3230.4694064700416 -4347.871962163615 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-16T05:39:54.610604
84 -4248.500477822735 -4347.99105701583 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-16T05:41:01.503974
85 -4242.140702573305 -4347.34492648418 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-16T05:42:17.749964
86 -4247.443361851185 -4347.685009339307 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-16T05:43:23.672063
87 -5258.128804041353 -4372.816701025921 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-16T05:44:30.291504
88 -5244.907942934999 -4397.341729469568 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-16T05:45:34.305341
89 -3231.4661645837673 -4371.748005055352 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-16T05:46:29.266447
90 -4244.736289570939 -4321.494365265965 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-16T05:47:35.636596
91 -4267.855348439067 -4297.277991970273 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-16T05:48:42.071090
92 -4244.246294546289 -4297.046510931071 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-16T05:49:46.811296
93 -4251.957736737822 -4322.3506285485255 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-16T05:51:42.216477
94 -3231.111488571671 -4296.440320555406 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-16T05:52:36.640667
95 -3232.938988776897 -4271.228215534647 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-16T05:53:30.932416
96 -4239.828231006966 -4271.003398257421 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-16T05:54:42.638328
97 -3245.2053440657173 -4245.451221809074 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-16T05:55:41.862270
98 -4256.490081102483 -4195.701130852026 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-16T05:57:28.277683
99 -3242.455590456515 -4145.721756652246 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-16T05:58:34.219502
100 -5257.111713885379 -4171.090042052643 /home/clover/SimonJonesArtifact/src/pcg/resources/worlds/2-rectangles-walls.world 2024-03-16T05:59:36.842425
